"conference_id","conference_name","conference_abbreviation","cy_id","cy_name","cy_abbreviation","cy_year","cy_location","cy_from","cy_to","cy_web","cy_state"
"1070","International Conference on Information and Communication Technologies","ICICT","4835","International Conference on Information and Computer Technology","ICICT","2014","Chengdu, China","2014-09-06 00:00:00","2014-09-08 00:00:00","http://www.icict.org/","archived"
"1071","International Conference on Informatics in Control, Automation and Robotics","ICINCO","4836","International Conference on Informatics in Control, Automation and Robotics","ICINCO","2013","Rejkjavik, Iceland","2013-07-29 00:00:00","2013-07-31 00:00:00","http://www.icinco.org/","archived"
"1071","International Conference on Informatics in Control, Automation and Robotics","ICINCO","4837","International Conference on Informatics in Control, Automation and Robotics","ICINCO","2014","Vienna, Austria","2014-09-01 00:00:00","2014-09-03 00:00:00","http://www.icinco.org/","archived"
"1071","International Conference on Informatics in Control, Automation and Robotics","ICINCO","4838","International Conference on Informatics in Control, Automation and Robotics","ICINCO","2012","Rome, Italy","2012-07-28 00:00:00","2012-07-31 00:00:00","http://www.icinco.org/","archived"
"1072","INTERNATIONAL CONFERENCE ON SYSTEMS ENGINEERING","ICSEng","4839","INTERNATIONAL CONFERENCE ON SYSTEMS ENGINEERING","ICSEng","2014","Las Vegas, USA","2014-08-19 00:00:00","2014-08-21 00:00:00","http://www.icseng.com/","archived"
"1073","International Conference on Signals and Electronic Systems","ICSES","4840","International Conference on Signals and Electronic Systems","ICSES","2010","Gliwice, PL","2010-09-07 00:00:00","2010-09-10 00:00:00","http://icses2010.polsl.pl/","archived"
"1073","International Conference on Signals and Electronic Systems","ICSES","4841","International Conference on Signals and Electronic Systems","ICSES","2012","Wrocław, PL","2012-09-18 00:00:00","2012-09-21 00:00:00","http://icses2012.pwr.wroc.pl/","archived"
"1073","International Conference on Signals and Electronic Systems","ICSES","4842","International Conference on Signals and Electronic Systems","ICSES","2008","Kraków, PL","2008-09-14 00:00:00","2008-09-17 00:00:00","http://www.icses2008.agh.edu.pl/","archived"
"1073","International Conference on Signals and Electronic Systems","ICSES","4843","International Conference on Signals and Electronic Systems","ICSES","2014","Poznan, Poland","2014-09-11 00:00:00","2014-09-13 00:00:00","http://icses2014.et.put.poznan.pl/","archived"
"1074","International Conference on Systems Science","ICSS","4844","International Conference on Systems Science","ICSS","2013","Wrocław, Poland","2013-09-10 00:00:00","2013-09-12 00:00:00","http://www.icss.pwr.wroc.pl","archived"
"1075","IEEE International Design and Test Symposium","IDT","4845","IEEE International Design and Test Symposium","IDT","2014","Algiers, Algeria","2014-12-16 00:00:00","2014-12-18 00:00:00","http://idt2014.org/","archived"
"1075","IEEE International Design and Test Symposium","IDT","4846","IEEE International Design and Test Workshop","IDT","2012","Qatar, Qatar","2012-12-15 00:00:00","2012-12-17 00:00:00","http://www.edamenda.org/","archived"
"1075","IEEE International Design and Test Symposium","IDT","4847","International Design and Test Workshop","IDT","2007","Cairo, Egypt","2007-12-16 00:00:00","2007-12-18 00:00:00","http://www.tttc-idt.org/","archived"
"1075","IEEE International Design and Test Symposium","IDT","4848","IEEE International Design and Test Workshop","IDT","2010","Abu Dhabi, UAE","2010-12-14 00:00:00","2010-12-16 00:00:00","https://idt.adec.ac.ae/","archived"
"1075","IEEE International Design and Test Symposium","IDT","4849","International Design and Test Workshop","IDT","2008","Monastir, Tunisia","2008-12-20 00:00:00","2008-12-22 00:00:00","http://www.tttc-idt.org/","archived"
"1075","IEEE International Design and Test Symposium","IDT","4850","IEEE International Design and Test Symposium","IDT","2013"," Marrakesh, Morocco","2013-12-16 00:00:00","2013-12-18 00:00:00","http://idtsymposium.org/","archived"
"1075","IEEE International Design and Test Symposium","IDT","4851","IEEE International Design and Test Workshop","IDT","2011","Lebanon, Beirut","2011-12-11 00:00:00","2011-12-14 00:00:00","http://www.edamenda.org/","archived"
"1076","IEEE 25-th CONVENTION OF ELECTRICAL AND ELECTRONICS ENGINEERS IN ISRAEL","IEEEI","4852","IEEE 25-th CONVENTION OF ELECTRICAL AND ELECTRONICS ENGINEERS IN ISRAEL","IEEEI","2008","Eilat, Israel","2008-12-03 00:00:00","2008-12-05 00:00:00","http://www.eng.tau.ac.il/~ieee/Convention/index.html","archived"
"1076","IEEE 25-th CONVENTION OF ELECTRICAL AND ELECTRONICS ENGINEERS IN ISRAEL","IEEEI","4853","IEEE 27-th CONVENTION OF ELECTRICAL AND ELECTRONICS ENGINEERS IN ISRAEL","IEEEI","2012","Eilat, Israel","2012-10-14 00:00:00","2012-10-18 00:00:00","http://www.eng.tau.ac.il/~ieee/Convention2012/index.html","archived"
"1077","International Embedded Systems Symposium","IESS","4854","International Embedded Systems Symposium","IESS","2007","Irvine, USA","2007-05-29 00:00:00","2007-06-01 00:00:00","http://www.iess.org/","archived"
"1077","International Embedded Systems Symposium","IESS","4855","International Embedded Systems Symposium","IESS","2013","Paderborn, Germany","2013-09-17 00:00:00","2013-09-19 00:00:00","http://www.iess.org/","archived"
"1077","International Embedded Systems Symposium","IESS","4856","International Embedded Systems Symposium","IESS","2009","Schloß, Germany","2009-09-14 00:00:00","2009-09-16 00:00:00","http://www.iess.org/","archived"
"1078","IEEE International Conference on Industrial Informatics","INDIN","4857","IEEE International Conference on Industrial Informatics","INDIN","2012","Beijing, China","2012-07-25 00:00:00","2012-07-28 00:00:00","http://www.indin2012.org/","archived"
"1078","IEEE International Conference on Industrial Informatics","INDIN","4858","IEEE International Conference on Industrial Informatics","INDIN","2013","Bochum, Germany","2013-07-29 00:00:00","2013-07-31 00:00:00","http://www.indin2013.org/n/","archived"
"1078","IEEE International Conference on Industrial Informatics","INDIN","4859","IEEE International Conference on Industrial Informatics","INDIN","2011","Lisbon, Portugal","2011-07-26 00:00:00","2011-07-29 00:00:00","http://www.uninova.pt/indin2011","archived"
"1078","IEEE International Conference on Industrial Informatics","INDIN","4860","IEEE International Conference on Industrial Informatics","INDIN","2014","Porto Alegre, Brazil","2014-07-27 00:00:00","2014-07-29 00:00:00","http://indin2014.ece.ufrgs.br/","archived"
"1079","International Scientific Conference on Informatics","Informatic","4861","International Scientific Conference on Informatics","Informatic","2013","Spišská Nová Ves, SK","2013-11-05 00:00:00","2013-11-07 00:00:00","http://informatika.kpi.fei.tuke.sk/","archived"
"1079","International Scientific Conference on Informatics","Informatic","4862","Informatics","Informatic","2009","Her?any, SK","2009-11-23 00:00:00","2009-11-25 00:00:00","http://informatika.kpi.fei.tuke.sk/","archived"
"1080","International Conference on Innovative Computing Technology","INTECH","4863","International Conference on Innovative Computing Technology","INTECH","2014","Luton, UK","2014-08-13 00:00:00","2014-08-15 00:00:00","http://socio.org.uk/intech/","archived"
"1080","International Conference on Innovative Computing Technology","INTECH","4864","International Conference on Innovative Computing Technology","INTECH","2013","London, UK","2013-08-29 00:00:00","2013-08-31 00:00:00","http://www.dirf.org/intech","archived"
"1081","International Symposium on Architecting Critical Systems","ISARCS","4871","International Symposium on Architecting Critical Systems","ISARCS","2010","Prague, ČR","2010-06-23 00:00:00","2010-06-25 00:00:00","http://www.isarcs.org/isarcs2010/","archived"
"1081","International Symposium on Architecting Critical Systems","ISARCS","4872","International ACM Sigsoft Symposium on Architecting Critical Systems","ISARCS","2012","Bertinoro, Italy","2012-06-26 00:00:00","2012-06-28 00:00:00","http://www.nics.uma.es/ISARCS12/","archived"
"1081","International Symposium on Architecting Critical Systems","ISARCS","4873","International ACM Sigsoft Symposium on Architecting Critical Systems","ISARCS","2013","Vancouver, Canada","2013-06-17 00:00:00","2013-06-21 00:00:00","http://isarcs.comparch2013.org/call4paper.htm","archived"
"1081","International Symposium on Architecting Critical Systems","ISARCS","4874","http://www.nics.uma.es/ISARCS12/","ISARCS","2011","Boulder, USA","2011-06-20 00:00:00","2011-06-24 00:00:00","http://www.isarcs.org/isarcs2011/","archived"
"1082","International Symposium on Computer Architecture","ISCA","4875","International Symposium on Computer Architecture","ISCA","2013","Tel-Aviv, Israel","2013-06-23 00:00:00","2013-06-27 00:00:00","http://isca2013.eew.technion.ac.il/","archived"
"1082","International Symposium on Computer Architecture","ISCA","4876","International Symposium on Computer Architecture","ISCA","2008","Beijing, China","2008-06-21 00:00:00","2008-06-25 00:00:00","http://isca2008.cs.princeton.edu/index.html","archived"
"1082","International Symposium on Computer Architecture","ISCA","4877","International Symposium on Computer Architecture","ISCA","2011","San Jose, CA, USA","2011-06-04 00:00:00","2011-06-08 00:00:00","http://isca2011.umaine.edu/","archived"
"1082","International Symposium on Computer Architecture","ISCA","4878","International Symposium on Computer Architecture","ISCA","2009","Austin, USA, TX","2009-06-20 00:00:00","2009-06-24 00:00:00","http://isca09.cs.columbia.edu/","archived"
"1082","International Symposium on Computer Architecture","ISCA","4879","International Symposium on Computer Architecture","ISCA","2012","Portland, Oregon, USA","2012-06-09 00:00:00","2012-06-13 00:00:00","http://isca2012.ittc.ku.edu/","archived"
"1082","International Symposium on Computer Architecture","ISCA","4880","International Symposium on Computer Architecture","ISCA","2014","Minneapolis, USA","2014-07-14 00:00:00","2014-07-18 00:00:00","http://cag.engr.uconn.edu/isca2014/","archived"
"1082","International Symposium on Computer Architecture","ISCA","4881","International Symposium on Computer Architecture","ISCA","2010","Saint-Malo, France","2010-06-19 00:00:00","2010-06-23 00:00:00","http://isca2010.inria.fr/","archived"
"1083","International Conferences on Intelligent Systems Design and Applications","ISDA","4889","International Conferences on Intelligent Systems Design and Applications","ISDA","2013","Malaysia, Malaysia","2013-12-08 00:00:00","2013-12-10 00:00:00","http://www.mirlabs.net/isda13/","archived"
"1084","International Symposium on Low Power Electronics and Design","ISLPED","4890","International Symposium on Low Power Electronics and Design","ISLPED","2015","Rome, Italy","2015-07-22 00:00:00","2015-07-24 00:00:00","http://www.islped.org/2015/index.html","alive"
"1084","International Symposium on Low Power Electronics and Design","ISLPED","4891","International Symposium on Low Power Electronics and Design","ISLPED","2015","Rome, Italy","2015-07-22 00:00:00","2015-07-24 00:00:00","http://www.islped.org/2015/index.html","alive"
"1085","International Conference on Intelligent Systems, Modelling and Simulation","ISMS","4892","International Conference on Intelligent Systems, Modelling and Simulation","ISMS","2014","Langkawi, Malaysia","2014-01-27 00:00:00","2014-01-29 00:00:00","http://isms2014.info","archived"
"1086"," International SoC Design Conference","ISOCC","4899"," International SoC Design Conference","ISOCC","2014","Jeju, Korea","2014-11-03 00:00:00","2014-11-06 00:00:00","http://www.isocc.org","archived"
"1087","International SoC Design Conference","ISOCC ","4900","International SoC Design Conference","ISOCC ","2012","Jeju, Korea","2012-11-04 00:00:00","2012-11-07 00:00:00","http://www.isocc.org","archived"
"1086"," International SoC Design Conference","ISOCC","4901"," International SoC Design Conference","ISOCC","2013","Busan, Korea","2013-11-17 00:00:00","2013-11-20 00:00:00","http://www.isocc.org","archived"
"1087","International SoC Design Conference","ISOCC ","4902","International SoC Design Conference","ISOCC ","2011","Jeju, Korea","2011-11-17 00:00:00","2011-11-18 00:00:00","http://www.isocc.org","archived"
"1088","International Test Synthesis Workshop","ITSW","4922","International Test Synthesis Workshop","ITSW","2008","Santa Barbara, USA","2008-04-07 00:00:00","2008-04-09 00:00:00","http://www.tttc-itsw.org/","archived"
"1088","International Test Synthesis Workshop","ITSW","4923","International Test Synthesis Workshop","ITSW","2009","Austin, USA","2009-03-23 00:00:00","2009-03-25 00:00:00","http://www.tttc-itsw.org/","archived"
"1089","Latin-American Symposium on Dependable Computing","LADC","4931","Latin-American Symposium on Dependable Computing","LADC","2013","Rio de Janeiro, Brazil","2013-04-01 00:00:00","2013-04-05 00:00:00","http://www.ft.unicamp.br/ladc2013  ","archived"
"1089","Latin-American Symposium on Dependable Computing","LADC","4932","Latin-American Symposium on Dependable Computing","LADC","2007","Morelia, Mexico","2007-09-26 00:00:00","2007-09-28 00:00:00","http://www.matem.unam.mx/ladc2007/","archived"
"1089","Latin-American Symposium on Dependable Computing","LADC","4933","Latin-American Symposium on Dependable Computing","LADC","2011","S&#227;o Paulo, Brazil","2011-05-25 00:00:00","2011-05-29 00:00:00","http://www.inpe.br/ladc2011/","archived"
"1089","Latin-American Symposium on Dependable Computing","LADC","4934","Latin-American Symposium on Dependable Computing","LADC","2009","Joao Pessoa, Brazil","2009-09-01 00:00:00","2009-09-04 00:00:00","http://ladc2009.lsd.ufcg.edu.br/","archived"
"1090","Latin American Symposium on Circuits and Systems","LASCAS","4935","Latin American Symposium on Circuits and Systems","LASCAS","2013","Cusco, Peru","2013-02-27 00:00:00","2013-03-01 00:00:00","http://lascas2013.org/","archived"
"1090","Latin American Symposium on Circuits and Systems","LASCAS","4936","Latin American Symposium on Circuits and Systems","LASCAS","2011","Bogotá, Colombia","2011-02-23 00:00:00","2011-02-25 00:00:00","http://www.lascas.org/","archived"
"1090","Latin American Symposium on Circuits and Systems","LASCAS","4937","Latin American Symposium on Circuits and Systems","LASCAS","2014","Santiago, Chile","2014-02-25 00:00:00","2014-02-28 00:00:00","http://www.ieee-lascas.org/lascas2014/","archived"
"1090","Latin American Symposium on Circuits and Systems","LASCAS","4938","Latin American Symposium on Circuits and Systems","LASCAS","2012","Playa del Carmen, Mexico","2012-02-29 00:00:00","2012-03-02 00:00:00","http://www.lascas.org/","archived"
"1091","International Conference on Language and Automata Theory and Applications","LATA","4939","International Conference on Language and Automata Theory and Applications","LATA","2010","Trier, Germany","2010-05-24 00:00:00","2010-05-28 00:00:00","http://grammars.grlmc.com/LATA2010/","archived"
"1091","International Conference on Language and Automata Theory and Applications","LATA","4940","International Conference on Language and Automata Theory and Applications","LATA","2015","Nice, France","2015-03-02 00:00:00","2015-03-06 00:00:00","http://grammars.grlmc.com/LATA2015/","archived"
"1091","International Conference on Language and Automata Theory and Applications","LATA","4941","International Conference on Language and Automata Theory and Applications","LATA","2013","Bilbao, Spain","2013-04-02 00:00:00","2013-04-05 00:00:00","http://grammars.grlmc.com/LATA2013/","archived"
"1091","International Conference on Language and Automata Theory and Applications","LATA","4942","International Conference on Language and Automata Theory and Applications","LATA","2011","Tarragona, Spain","2011-05-30 00:00:00","2011-06-05 00:00:00","http://grammars.grlmc.com/LATA2011/","archived"
"1091","International Conference on Language and Automata Theory and Applications","LATA","4943","International Conference on Language and Automata Theory and Applications","LATA","2012","Coruña, Spain","2012-03-05 00:00:00","2012-03-09 00:00:00","http://grammars.grlmc.com/LATA2012/","archived"
"1091","International Conference on Language and Automata Theory and Applications","LATA","4944","International Conference on Language and Automata Theory and Applications","LATA","2014","Madrid, Spain","2014-03-10 00:00:00","2014-03-13 00:00:00","http://grammars.grlmc.com/LATA2014/","archived"
"1092","IEEE Latin-American Test Symposium","LATS","4945","IEEE Latin-American Test Symposium","LATS","2015","Puerto Vallarta, Mexico","2015-03-25 00:00:00","2015-03-27 00:00:00","http://www-elec.inaoep.mx/~lats2015/","archived"
"1093","IEEE Latin-American Test Workshop","LATW","4946","IEEE Latin-American Test Workshop","LATW","2010","Punta del Este, Uruguay","2010-03-28 00:00:00","2010-03-31 00:00:00","http://tima.imag.fr/conferences/latw2010/","archived"
"1093","IEEE Latin-American Test Workshop","LATW","4947","IEEE Latin-American Test Workshop","LATW","2013","Cordoba, Argentina","2013-04-02 00:00:00","2013-04-05 00:00:00","http://www.latw.tttc-events.org","archived"
"1093","IEEE Latin-American Test Workshop","LATW","4948","IEEE Latin-American Test Workshop","LATW","2008","Puebla, Mexico","2008-02-17 00:00:00","2008-02-20 00:00:00","http://www-elec.inaoep.mx/latw2008/","archived"
"1093","IEEE Latin-American Test Workshop","LATW","4949","IEEE Latin-American Test Workshop","LATW","2011","Porto de Galinhas, Brazil","2011-03-27 00:00:00","2011-03-30 00:00:00","http://www.ee.pucrs.br/~sisc/LATW/2011.html","archived"
"1093","IEEE Latin-American Test Workshop","LATW","4950","IEEE Latin-American Test Workshop","LATW","2009","Rio de Janeiro, Brazil","2009-03-02 00:00:00","2009-03-05 00:00:00","http://inf.ufrgs.br/latw/","archived"
"1093","IEEE Latin-American Test Workshop","LATW","4951","IEEE Latin-American Test Workshop","LATW","2014","Fortaleza, Brazil","2014-03-12 00:00:00","2014-03-15 00:00:00","http://www.feng.pucrs.br/~sisc/LATW2014/index.html","archived"
"1093","IEEE Latin-American Test Workshop","LATW","4952","IEEE Latin-American Test Workshop","LATW","2012","Quito, Ecuador","2012-04-10 00:00:00","2012-04-13 00:00:00","http://www-elec.inaoep.mx/LATW2012/","archived"
"1094","International Workshop on Impact of Low-Power design on Test and Reliability","LPonTR","4953","International Workshop on Impact of Low-Power design on Test and Reliability","LPonTR","2010","Prague, ČR","2010-05-27 00:00:00","2010-05-28 00:00:00","http://www.staff.ncl.ac.uk/a.bystrov/LPonTR/","archived"
"1094","International Workshop on Impact of Low-Power design on Test and Reliability","LPonTR","4954","International Workshop on Impact of Low-Power design on Test and Reliability","LPonTR","2011","Trondheim, Norway","2011-05-26 00:00:00","2011-05-27 00:00:00","http://www.iet.ntnu.no/workshop/ets2011/LPonTR.shtml","archived"
"1094","International Workshop on Impact of Low-Power design on Test and Reliability","LPonTR","4955","International Workshop on Impact of Low-Power design on Test and Reliability","LPonTR","2012","Annecy, France","2012-05-31 00:00:00","2012-06-01 00:00:00","http://www.staff.ncl.ac.uk/a.bystrov/LPonTR/ ","archived"
"1095","Workshop on Model Based Engineering for Embedded Systems","M-BED","4956","Workshop on Model Based Engineering for Embedded Systems","M-BED","2011","Grenoble, France","2011-03-18 00:00:00","2011-03-18 00:00:00","http://www.ecsi.org/m-bed","archived"
"1096","Mediterranean Conference on Embedded Computing","MECO","4957","Mediterranean Conference on Embedded Computing","MECO","2015","Budva, Montenegro","2015-06-14 00:00:00","2015-06-18 00:00:00","http://embeddedcomputing.me/en","alive"
"1096","Mediterranean Conference on Embedded Computing","MECO","4958","Mediterranean Conference on Embedded Computing","MECO","2014","Budva, Montenegro","2014-06-15 00:00:00","2014-06-19 00:00:00","http://embeddedcomputing.me/en/meco","archived"
"1097","IEEE Mediterranean Electrotechnical Conference","MELECON","4959","IEEE Mediterranean Electrotechnical Conference","MELECON","2010","Valletta, Malta","2010-04-26 00:00:00","2010-04-28 00:00:00","http://www.melecon2010.org/","archived"
"1097","IEEE Mediterranean Electrotechnical Conference","MELECON","4960","IEEE Mediterranean Electrotechnical Conference","MELECON","2014","Beirut, Lebanon","2014-04-13 00:00:00","2014-04-16 00:00:00","http://www.melecon2014.org/","archived"
"1097","IEEE Mediterranean Electrotechnical Conference","MELECON","4961","IEEE Mediterranean Electrotechnical Conference","MELECON","2012","Yasmine Hammamet, Tunisia","2012-03-25 00:00:00","2012-03-27 00:00:00","http://www.melecon2012.org/","archived"
"1098","Annual Doctoral Workshop on Mathematical and  Engineering Methods in Computer Science","MEMICS","4962","Annual Doctoral Workshop on Mathematical and  Engineering Methods in Computer Science","MEMICS","2014","Telč, ČR","2014-10-17 00:00:00","2014-10-19 00:00:00","http://www.memics.cz/","archived"
"1098","Annual Doctoral Workshop on Mathematical and  Engineering Methods in Computer Science","MEMICS","4963","Annual Doctoral Workshop on Mathematical and  Engineering Methods in Computer Science","MEMICS","2012","Znojmo, ČR","2012-10-25 00:00:00","2012-10-28 00:00:00","http://www.memics.cz/","archived"
"1098","Annual Doctoral Workshop on Mathematical and  Engineering Methods in Computer Science","MEMICS","4964","Annual Doctoral Workshop on Mathematical and  Engineering Methods in Computer Science","MEMICS","2010","Mikulov, ČR","2010-10-22 00:00:00","2010-10-24 00:00:00","http://www.memics.cz/","archived"
"1098","Annual Doctoral Workshop on Mathematical and  Engineering Methods in Computer Science","MEMICS","4965","Annual Doctoral Workshop on Mathematical and  Engineering Methods in Computer Science","MEMICS","2015","Telč, ČR","2015-10-23 00:00:00","2015-10-25 00:00:00","http://www.memics.cz/","alive"
"1098","Annual Doctoral Workshop on Mathematical and  Engineering Methods in Computer Science","MEMICS","4966","Annual Doctoral Workshop on Mathematical and  Engineering Methods in Computer Science","MEMICS","2008","Znojmo, ČR","2008-11-14 00:00:00","2008-11-16 00:00:00","http://www.memics.cz/2008/","archived"
"1098","Annual Doctoral Workshop on Mathematical and  Engineering Methods in Computer Science","MEMICS","4967","Annual Doctoral Workshop on Mathematical and  Engineering Methods in Computer Science","MEMICS","2011","Lednice, ČR","2011-10-14 00:00:00","2011-10-16 00:00:00","http://www.memics.cz/","archived"
"1098","Annual Doctoral Workshop on Mathematical and  Engineering Methods in Computer Science","MEMICS","4968","Annual Doctoral Workshop on Mathematical and  Engineering Methods in Computer Science","MEMICS","2009","Znojmo, ČR","2009-11-13 00:00:00","2009-11-15 00:00:00","http://www.memics.cz/","archived"
"1099","ACM-IEEE International Conference on Formal Methods and  Models for Codesign","MEMOCODE","4969","ACM-IEEE International Conference on Formal Methods and  Models for Codesign","MEMOCODE","2014","Lausanne, Switzerland","2014-10-18 00:00:00","2014-10-21 00:00:00","http://memocode.irisa.fr/2014/","archived"
"1099","ACM-IEEE International Conference on Formal Methods and  Models for Codesign","MEMOCODE","4970","ACM-IEEE International Conference on Formal Methods and  Models for Codesign","MEMOCODE","2012","Arlington, Virginia, USA","2012-07-16 00:00:00","2012-07-17 00:00:00","http://memocode.irisa.fr/2012/MEMOCODE%202012.html","archived"
"1099","ACM-IEEE International Conference on Formal Methods and  Models for Codesign","MEMOCODE","4971","ACM-IEEE International Conference on Formal Methods and  Models for Codesign","MEMOCODE","2010","Grenoble, France","2010-07-26 00:00:00","2010-07-28 00:00:00","http://www.memocode-conference.com","archived"
"1099","ACM-IEEE International Conference on Formal Methods and  Models for Codesign","MEMOCODE","4972","ACM-IEEE International Conference on Formal Methods and  Models for Codesign","MEMOCODE","2011","Cambridge, UK","2011-07-11 00:00:00","2011-07-13 00:00:00","http://www.memocode-conference.com","archived"
"1100","Annual IEEE/ACM International Symposium on Microarchitecture","MICRO","4973","Annual IEEE/ACM International Symposium on Microarchitecture","MICRO","2014","Cambridge, UK","2014-12-13 00:00:00","2014-12-17 00:00:00","http://www.microarch.org/micro47/","archived"
"1100","Annual IEEE/ACM International Symposium on Microarchitecture","MICRO","4974","Annual IEEE/ACM International Symposium on Microarchitecture","MICRO","2013","Davis, CA, USA","2013-12-07 00:00:00","2013-12-11 00:00:00","http://www.microarch.org/micro46/","archived"
"1100","Annual IEEE/ACM International Symposium on Microarchitecture","MICRO","4975","Annual IEEE/ACM International Symposium on Microarchitecture","MICRO","2010","Atlanta, USA","2010-12-04 00:00:00","2010-12-08 00:00:00","http://www.microarch.org/micro43/","archived"
"1100","Annual IEEE/ACM International Symposium on Microarchitecture","MICRO","4976","Annual IEEE/ACM International Symposium on Microarchitecture","MICRO","2008","Lake Como, IT","2008-11-08 00:00:00","2008-11-12 00:00:00","http://www.microarch.org/micro41/","archived"
"1100","Annual IEEE/ACM International Symposium on Microarchitecture","MICRO","4977","Annual IEEE/ACM International Symposium on Microarchitecture","MICRO","2012","Vancuver, Canada","2011-12-01 00:00:00","2011-12-05 00:00:00","http://www.microarch.org/micro44/","archived"
"1100","Annual IEEE/ACM International Symposium on Microarchitecture","MICRO","4978","Annual IEEE/ACM International Symposium on Microarchitecture","MICRO","2009","New York, USA","2009-12-12 00:00:00","2009-12-16 00:00:00","http://www.microarch.org/micro42/","archived"
"1101","International Conference on Microelectronics, Devices and Materials","MIDEM","4979","International Conference on Microelectronics, Devices and Materials","MIDEM","2012","Otočec, Slovenia","2012-09-19 00:00:00","2012-09-21 00:00:00","http://www.midem-drustvo.si/conf2012/","archived"
"1101","International Conference on Microelectronics, Devices and Materials","MIDEM","4980","International Conference on Microelectronics, Devices and Materials","MIDEM","2009","Postojna, Slovenia","2009-09-09 00:00:00","2009-09-11 00:00:00","http://www.midem-drustvo.si/conf2009/","archived"
"1101","International Conference on Microelectronics, Devices and Materials","MIDEM","4981","International Conference on Microelectronics, Devices and Materials","MIDEM","2008","Fiesa, Slovenia","2008-09-17 00:00:00","2008-09-19 00:00:00","http://www.midem-drustvo.si/conf2008/","archived"
"1101","International Conference on Microelectronics, Devices and Materials","MIDEM","4982","International Conference on Microelectronics, Devices and Materials","MIDEM","2013","Kranjska Gora, Slovenia","2013-09-25 00:00:00","2013-09-27 00:00:00","http://www.midem-drustvo.si/conf2013/","archived"
"1101","International Conference on Microelectronics, Devices and Materials","MIDEM","4983","International Conference on Microelectronics, Devices and Materials","MIDEM","2010","Radenci, Slovenia","2010-09-29 00:00:00","2010-10-01 00:00:00","http://www.midem-drustvo.si/conf2010/","archived"
"1101","International Conference on Microelectronics, Devices and Materials","MIDEM","4984","International Conference on Microelectronics, Devices and Materials","MIDEM","2014","Ljubljana, Slovenia","2014-10-08 00:00:00","2014-10-10 00:00:00","http://www.midem-drustvo.si/conf2014/","archived"
"1102","International Conference Mixed Design of Integrated Circuits and Systems","MIXDES","4985","International Conference Mixed Design of Integrated Circuits and Systems","MIXDES","2013","Gdynia, PL","2013-06-20 00:00:00","2013-06-22 00:00:00","http://www.mixdes.org/","archived"
"1102","International Conference Mixed Design of Integrated Circuits and Systems","MIXDES","4986","International Conference Mixed Design of Integrated Circuits and Systems","MIXDES","2008","Poznań, PL","2008-06-19 00:00:00","2008-06-21 00:00:00","http://www.mixdes.org/","archived"
"1102","International Conference Mixed Design of Integrated Circuits and Systems","MIXDES","4987","International Conference Mixed Design of Integrated Circuits and Systems","MIXDES","2009","ŁódĽ, PL","2009-06-25 00:00:00","2009-06-27 00:00:00","http://www.mixdes.org/","archived"
"1102","International Conference Mixed Design of Integrated Circuits and Systems","MIXDES","4988","International Conference Mixed Design of Integrated Circuits and Systems","MIXDES","2012","Warsaw, PL","2012-05-24 00:00:00","2012-05-26 00:00:00","http://www.mixdes.org/","archived"
"1102","International Conference Mixed Design of Integrated Circuits and Systems","MIXDES","4989","International Conference Mixed Design of Integrated Circuits and Systems","MIXDES","2014","Lviv, PL","2014-06-19 00:00:00","2014-06-21 00:00:00","http://www.mixdes.org/","archived"
"1102","International Conference Mixed Design of Integrated Circuits and Systems","MIXDES","4990","International Conference Mixed Design of Integrated Circuits and Systems","MIXDES","2010","Gliwice, PL","2010-06-16 00:00:00","2010-06-18 00:00:00","http://www.mixdes.org/","archived"
"1103","World Congress on Nature and Biologically Inspired Computing","NaBIC","4998","World Congress on Nature and Biologically Inspired Computing","NaBIC","2013","Fargo, USA","2013-08-12 00:00:00","2013-08-14 00:00:00","http://www.mirlabs.org/nabic13/","archived"
"1104","IEEE North Atlantic Test Workshop","NATW","4999","IEEE North Atlantic Test Workshop","NATW","2010","New York, USA","2010-05-12 00:00:00","2010-05-14 00:00:00","http://www.eng.auburn.edu/~strouce/NATW2010.html","archived"
"1104","IEEE North Atlantic Test Workshop","NATW","5000","IEEE North Atlantic Test Workshop","NATW","2008","Boxborough, MA, USA","2008-05-14 00:00:00","2008-05-16 00:00:00","http://www.eng.auburn.edu/users/strouce/NATW2008.html","archived"
"1104","IEEE North Atlantic Test Workshop","NATW","5001","IEEE North Atlantic Test Workshop","NATW","2013","Wakefield, MA, USA","2013-05-08 00:00:00","2013-05-10 00:00:00","http://natw.ieee.org/","archived"
"1104","IEEE North Atlantic Test Workshop","NATW","5002","IEEE North Atlantic Test Workshop","NATW","2012","Woburn, MA, USA","2012-05-09 00:00:00","2012-05-11 00:00:00","http://www.eng.auburn.edu/~strouce/NATW2012.html","archived"
"1104","IEEE North Atlantic Test Workshop","NATW","5003","IEEE North Atlantic Test Workshop","NATW","2009","NY, USA","2009-05-13 00:00:00","2009-05-15 00:00:00","http://www.eng.auburn.edu/~strouce/NATW2009.html","archived"
"1104","IEEE North Atlantic Test Workshop","NATW","5004","IEEE North Atlantic Test Workshop","NATW","2014","Binghamton, NY, USA","2014-05-14 00:00:00","2014-05-16 00:00:00","http://natw.ieee.org/","archived"
